order_id,product,price,quantity,city
ORD-01161,Phone,2041.03,19,Chennai
ORD-01162,Tablet,513.37,2,Chennai
ORD-01163,Keyboard,2388.44,17,Surat
ORD-01164,Printer,1821.6,5,Kolkata
ORD-01165,Router,2552.85,7,Bangalore
ORD-01166,Router,4607.38,13,Mumbai
ORD-01167,Monitor,1276.73,5,Hyderabad
ORD-01168,RAM,305.17,17,Bangalore
ORD-01169,Phone,1959.63,2,Pune
ORD-01170,Router,3273.53,18,Surat
ORD-01171,Laptop,3050.83,2,Lucknow
ORD-01172,Phone,3337.11,1,Mumbai
ORD-01173,RAM,755.78,15,Pune
ORD-01174,Phone,2826.95,16,Kanpur
ORD-01175,Tablet,1186.37,1,Chennai
ORD-01176,Headphones,3375.98,17,Chennai
ORD-01177,Speaker,3107.03,5,Pune
ORD-01178,Cable,4513.38,17,Kanpur
ORD-01179,Speaker,765.12,4,Nagpur
ORD-01180,Phone,2589.14,20,Hyderabad
ORD-01181,Charger,1462.36,17,Hyderabad
ORD-01182,Mouse,3576.49,10,Bangalore
ORD-01183,Laptop,2831.06,7,Kanpur
ORD-01184,Router,2507.18,8,Mumbai
ORD-01185,Laptop,3423.83,4,Indore
ORD-01186,Speaker,3411.3,5,Delhi
ORD-01187,Charger,2656.18,4,Bhopal
ORD-01188,Keyboard,3292.81,15,Chennai
ORD-01189,Keyboard,2428.52,4,Indore
ORD-01190,Tablet,4395.86,10,Kolkata
ORD-01191,Charger,3448.47,14,Kanpur
ORD-01192,Phone,655.98,2,Mumbai
ORD-01193,Cable,864.28,6,Kolkata
ORD-01194,Mouse,4493.72,20,Chennai
ORD-01195,Router,3718.72,12,Indore
ORD-01196,Mouse,1077.76,13,Pune
ORD-01197,Webcam,1504.79,13,Kanpur
ORD-01198,Cable,2495.57,14,Lucknow
ORD-01199,Router,4025.16,4,Bangalore
ORD-01200,RAM,3686.76,6,Delhi
ORD-01201,Headphones,4573.88,16,Nagpur
ORD-01202,Speaker,3456.28,6,Surat
ORD-01203,Headphones,3939.98,20,Mumbai
ORD-01204,Cable,3485.42,5,Ahmedabad
ORD-01205,Router,2542.98,14,Ahmedabad
ORD-01206,Laptop,504.0,11,Mumbai
ORD-01207,RAM,4367.98,17,Nagpur
ORD-01208,RAM,2967.91,19,Hyderabad
ORD-01209,SSD,4391.08,17,Jaipur
ORD-01210,RAM,3562.77,4,Pune
ORD-01211,SSD,3687.92,16,Kolkata
ORD-01212,SSD,3446.21,13,Bangalore
ORD-01213,Cable,4166.89,20,Mumbai
ORD-01214,Laptop,3288.3,6,Jaipur
ORD-01215,Cable,2452.58,16,Indore
ORD-01216,Tablet,559.34,16,Kolkata
ORD-01217,Monitor,1788.29,9,Mumbai
ORD-01218,Printer,1268.98,13,Pune
ORD-01219,Cable,1327.99,15,Ahmedabad
ORD-01220,Charger,2950.56,3,Indore
ORD-01221,Webcam,2345.92,4,Ahmedabad
ORD-01222,RAM,3336.18,4,Pune
ORD-01223,Headphones,371.98,18,Mumbai
ORD-01224,Cable,636.29,20,Surat
ORD-01225,SSD,1662.06,17,Jaipur
ORD-01226,Monitor,3342.05,15,Kolkata
ORD-01227,Mouse,4161.48,8,Indore
ORD-01228,Webcam,1793.46,20,Surat
ORD-01229,Webcam,3639.95,12,Kanpur
ORD-01230,Webcam,747.3,8,Mumbai
ORD-01231,Mouse,1904.66,10,Jaipur
ORD-01232,Printer,1994.66,4,Mumbai
ORD-01233,Router,987.94,5,Indore
ORD-01234,RAM,3764.04,14,Delhi
ORD-01235,Keyboard,3132.08,7,Delhi
ORD-01236,Router,4290.52,7,Ahmedabad
ORD-01237,Cable,3950.81,11,Delhi
ORD-01238,Charger,2189.45,19,Delhi
ORD-01239,Charger,4480.41,15,Lucknow
ORD-01240,Speaker,4789.7,5,Ahmedabad
ORD-01241,Laptop,2745.74,2,Jaipur
ORD-01242,Router,2277.48,19,Ahmedabad
ORD-01243,Router,2639.99,6,Kanpur
ORD-01244,Speaker,1033.51,5,Delhi
ORD-01245,Headphones,3356.09,20,Bhopal
ORD-01246,Mouse,2619.72,13,Pune
ORD-01247,Speaker,4596.36,8,Chennai
ORD-01248,Headphones,4825.24,10,Ahmedabad
ORD-01249,Charger,840.17,14,Surat
ORD-01250,RAM,4454.89,17,Chennai
ORD-01251,Cable,3567.16,11,Kanpur
ORD-01252,RAM,4690.45,7,Hyderabad
ORD-01253,Monitor,3195.99,10,Lucknow
ORD-01254,Mouse,4621.71,5,Kanpur
ORD-01255,SSD,4880.85,6,Jaipur
ORD-01256,Printer,3532.69,11,Kanpur
ORD-01257,Phone,3851.71,18,Ahmedabad
ORD-01258,Speaker,2939.05,14,Lucknow
ORD-01259,RAM,4490.55,18,Chennai
ORD-01260,Router,4267.04,1,Jaipur
ORD-01261,Phone,321.3,5,Mumbai
ORD-01262,SSD,471.69,9,Nagpur
ORD-01263,Charger,972.48,10,Lucknow
ORD-01264,Keyboard,902.85,2,Kanpur
ORD-01265,Charger,1616.66,18,Mumbai
ORD-01266,Mouse,4107.32,4,Surat
ORD-01267,Cable,3442.51,18,Indore
ORD-01268,Monitor,3763.57,18,Pune
ORD-01269,Monitor,2652.42,10,Kanpur
ORD-01270,SSD,425.49,13,Pune
ORD-01271,Headphones,4792.16,11,Jaipur
ORD-01272,Laptop,262.22,9,Hyderabad
ORD-01273,Speaker,4370.47,15,Indore
ORD-01274,Monitor,4575.12,12,Nagpur
ORD-01275,Speaker,2823.74,20,Hyderabad
ORD-01276,Charger,3679.58,7,Chennai
ORD-01277,Webcam,1051.63,3,Bangalore
ORD-01278,Tablet,3728.37,4,Pune
ORD-01279,Laptop,2256.83,18,Chennai
ORD-01280,Tablet,972.45,9,Mumbai
ORD-01281,Mouse,2438.38,5,Mumbai
ORD-01282,Tablet,4657.41,20,Mumbai
ORD-01283,Charger,4675.42,20,Indore
ORD-01284,SSD,1645.53,19,Jaipur
ORD-01285,Mouse,549.82,11,Jaipur
ORD-01286,Monitor,4793.53,17,Delhi
ORD-01287,Charger,2624.66,14,Jaipur
ORD-01288,Printer,2136.39,12,Hyderabad
ORD-01289,Router,1224.09,11,Kolkata
ORD-01290,Mouse,1609.15,20,Jaipur
ORD-01291,Webcam,4983.82,1,Delhi
ORD-01292,SSD,1860.82,8,Bhopal
ORD-01293,SSD,3145.76,20,Hyderabad
ORD-01294,Laptop,3476.24,11,Pune
ORD-01295,Router,4021.78,4,Pune
ORD-01296,Keyboard,2793.13,10,Mumbai
ORD-01297,Router,2680.96,12,Jaipur
ORD-01298,Charger,2641.92,16,Mumbai
ORD-01299,Keyboard,4511.74,7,Kolkata
ORD-01300,Printer,595.25,4,Bangalore
ORD-01301,Charger,2782.27,1,Lucknow
ORD-01302,Phone,1211.74,7,Indore
ORD-01303,SSD,2236.2,4,Hyderabad
ORD-01304,Printer,4177.98,14,Lucknow
ORD-01305,Cable,4710.8,5,Mumbai
ORD-01306,Webcam,3640.96,2,Delhi
ORD-01307,Phone,460.48,9,Jaipur
ORD-01308,Phone,2959.81,8,Bhopal
ORD-01309,Keyboard,2156.63,15,Lucknow
ORD-01310,Headphones,2278.51,1,Pune
ORD-01311,SSD,767.86,1,Lucknow
ORD-01312,RAM,3168.07,19,Mumbai
ORD-01313,RAM,4271.6,12,Bhopal
ORD-01314,Printer,709.44,10,Surat
ORD-01315,Phone,1551.27,15,Pune
ORD-01316,Headphones,4146.18,1,Ahmedabad
ORD-01317,Tablet,2760.64,5,Kanpur
ORD-01318,Headphones,4024.49,18,Chennai
ORD-01319,SSD,891.55,12,Mumbai
ORD-01320,Printer,4398.87,5,Delhi
ORD-01321,Laptop,224.13,20,Pune
ORD-01322,Printer,2828.11,3,Chennai
ORD-01323,Monitor,3791.81,12,Hyderabad
ORD-01324,Headphones,4547.0,17,Bangalore
ORD-01325,Tablet,1083.16,20,Indore
ORD-01326,Keyboard,1132.76,6,Lucknow
ORD-01327,Charger,2922.99,2,Indore
ORD-01328,Charger,4675.37,18,Ahmedabad
ORD-01329,SSD,2838.38,10,Lucknow
ORD-01330,Phone,1403.29,7,Kanpur
ORD-01331,Speaker,2538.5,11,Kolkata
ORD-01332,Tablet,3422.21,8,Delhi
ORD-01333,Keyboard,3173.67,7,Kolkata
ORD-01334,Webcam,2363.09,20,Lucknow
ORD-01335,Keyboard,3528.59,5,Surat
ORD-01336,Speaker,1949.56,11,Pune
ORD-01337,Tablet,223.18,8,Nagpur
ORD-01338,Monitor,3618.55,14,Chennai
ORD-01339,Cable,1925.52,11,Bhopal
ORD-01340,Webcam,2421.66,12,Nagpur
ORD-01341,Keyboard,2537.45,4,Bangalore
ORD-01342,SSD,3111.8,9,Indore
ORD-01343,Cable,872.0,18,Hyderabad
ORD-01344,Keyboard,3721.0,3,Kanpur
ORD-01345,Phone,4482.09,17,Lucknow
ORD-01346,Laptop,4100.67,19,Pune
ORD-01347,Charger,3032.16,2,Jaipur
ORD-01348,Keyboard,2808.64,18,Ahmedabad
ORD-01349,SSD,3920.94,12,Pune
ORD-01350,Monitor,4478.89,19,Kanpur
ORD-01351,Cable,1596.79,15,Jaipur
ORD-01352,Printer,634.65,12,Jaipur
ORD-01353,Laptop,3380.85,20,Lucknow
ORD-01354,Tablet,3834.58,5,Ahmedabad
ORD-01355,Tablet,1059.89,19,Lucknow
ORD-01356,Cable,4845.12,16,Kolkata
ORD-01357,Laptop,1250.32,16,Hyderabad
ORD-01358,Phone,1468.9,8,Mumbai
ORD-01359,SSD,1192.51,12,Pune
ORD-01360,Webcam,4605.92,2,Mumbai
ORD-01361,SSD,1755.53,17,Lucknow
ORD-01362,Cable,1512.77,9,Surat
ORD-01363,Printer,2936.76,13,Lucknow
ORD-01364,Headphones,1953.41,3,Jaipur
ORD-01365,Keyboard,2006.37,8,Jaipur
ORD-01366,Headphones,1893.9,12,Ahmedabad
ORD-01367,Charger,2514.12,20,Mumbai
ORD-01368,Printer,4433.75,15,Bangalore
ORD-01369,Monitor,570.01,9,Hyderabad
ORD-01370,Tablet,1097.14,12,Surat
ORD-01371,RAM,4121.37,8,Pune
ORD-01372,Charger,1785.07,4,Ahmedabad
ORD-01373,SSD,2498.3,7,Surat
ORD-01374,Tablet,3306.83,14,Mumbai
ORD-01375,Monitor,407.08,19,Surat
ORD-01376,Tablet,846.67,17,Mumbai
ORD-01377,Router,2946.88,2,Bangalore
ORD-01378,Keyboard,4627.73,17,Pune
ORD-01379,Speaker,4852.36,1,Bhopal
ORD-01380,RAM,3694.27,10,Delhi
ORD-01381,Monitor,2356.17,16,Indore
ORD-01382,Webcam,1018.71,14,Surat
ORD-01383,Tablet,4014.15,6,Surat
ORD-01384,SSD,2651.85,6,Kanpur
ORD-01385,SSD,1844.81,15,Surat
ORD-01386,Speaker,530.44,13,Pune
ORD-01387,Tablet,721.13,7,Jaipur
ORD-01388,Cable,4564.82,14,Indore
ORD-01389,Tablet,3106.44,6,Ahmedabad
ORD-01390,Router,3150.78,2,Bhopal
ORD-01391,Charger,2750.85,4,Delhi
ORD-01392,Webcam,3365.07,20,Jaipur
ORD-01393,Cable,205.75,14,Jaipur
ORD-01394,Headphones,1977.8,2,Kanpur
ORD-01395,Printer,2258.98,16,Nagpur
ORD-01396,Charger,2029.93,19,Nagpur
ORD-01397,RAM,4557.71,19,Delhi
ORD-01398,Headphones,842.63,16,Nagpur
ORD-01399,Monitor,4568.4,3,Chennai
ORD-01400,Speaker,4408.47,14,Chennai
ORD-01401,Monitor,226.24,1,Surat
ORD-01402,Printer,765.57,1,Pune
ORD-01403,SSD,1186.0,11,Pune
ORD-01404,Mouse,711.59,14,Lucknow
ORD-01405,Speaker,1417.43,18,Pune
ORD-01406,Speaker,1955.08,9,Lucknow
ORD-01407,Headphones,3823.86,14,Jaipur
ORD-01408,Charger,2876.29,6,Kolkata
ORD-01409,Printer,2863.56,9,Chennai
ORD-01410,Speaker,1852.9,13,Kanpur
ORD-01411,Tablet,4303.98,4,Kanpur
ORD-01412,Monitor,2343.65,6,Delhi
ORD-01413,Monitor,2640.04,11,Nagpur
ORD-01414,Printer,3147.31,2,Bangalore
ORD-01415,Headphones,4829.93,1,Nagpur
ORD-01416,Phone,4151.62,16,Bhopal
ORD-01417,Speaker,2289.8,3,Chennai
ORD-01418,Monitor,1980.0,20,Mumbai
ORD-01419,RAM,2044.75,13,Surat
ORD-01420,SSD,2700.82,20,Mumbai
ORD-01421,Charger,4137.09,16,Ahmedabad
ORD-01422,Laptop,1168.18,17,Chennai
ORD-01423,Monitor,361.31,20,Jaipur
ORD-01424,Printer,3552.55,20,Bangalore
ORD-01425,SSD,373.08,8,Lucknow
ORD-01426,Laptop,4883.09,3,Chennai
ORD-01427,Charger,2117.27,13,Pune
ORD-01428,Speaker,1161.48,1,Kanpur
ORD-01429,RAM,529.35,3,Jaipur
ORD-01430,Keyboard,3685.46,18,Bhopal
ORD-01431,Speaker,1870.85,9,Hyderabad
ORD-01432,Speaker,4822.66,15,Bhopal
ORD-01433,Headphones,2959.54,9,Bangalore
ORD-01434,Headphones,2629.93,18,Delhi
ORD-01435,Printer,1612.4,4,Nagpur
ORD-01436,Printer,4792.19,18,Indore
ORD-01437,Charger,2959.48,15,Pune
ORD-01438,Speaker,2521.41,8,Nagpur
ORD-01439,Mouse,4813.94,15,Lucknow
ORD-01440,Webcam,4503.3,1,Ahmedabad
ORD-01441,Phone,1437.52,13,Lucknow
ORD-01442,Charger,4972.14,8,Nagpur
ORD-01443,Mouse,2179.63,12,Jaipur
ORD-01444,Printer,246.66,9,Hyderabad
ORD-01445,Keyboard,646.44,11,Delhi
ORD-01446,Printer,4670.69,16,Kolkata
ORD-01447,Mouse,1249.11,19,Chennai
ORD-01448,Tablet,4746.16,7,Ahmedabad
ORD-01449,RAM,1158.39,8,Indore
ORD-01450,Keyboard,1192.53,7,Indore
ORD-01451,Monitor,4214.4,12,Bangalore
ORD-01452,Charger,712.1,3,Lucknow
ORD-01453,SSD,2564.78,1,Nagpur
ORD-01454,Cable,2799.06,2,Indore
ORD-01455,Webcam,1981.73,11,Ahmedabad
ORD-01456,Router,4929.72,19,Indore
ORD-01457,Keyboard,2555.86,17,Chennai
ORD-01458,Headphones,1266.04,19,Bangalore
ORD-01459,Laptop,2723.52,14,Ahmedabad
ORD-01460,Printer,356.29,12,Pune
ORD-01461,Cable,3494.42,6,Ahmedabad
ORD-01462,Phone,3551.56,15,Kolkata
ORD-01463,RAM,240.4,7,Pune
ORD-01464,Speaker,683.58,12,Surat
ORD-01465,Cable,1446.55,18,Chennai
ORD-01466,Monitor,1493.15,20,Kolkata
ORD-01467,Mouse,1082.78,14,Hyderabad
ORD-01468,Headphones,3563.41,12,Kolkata
ORD-01469,Cable,2122.83,15,Bangalore
ORD-01470,Speaker,829.46,19,Lucknow
ORD-01471,Monitor,4108.11,9,Nagpur
ORD-01472,Monitor,2865.62,13,Hyderabad
ORD-01473,Tablet,4040.17,5,Ahmedabad
ORD-01474,Charger,246.75,14,Ahmedabad
ORD-01475,Tablet,4978.69,17,Jaipur
ORD-01476,RAM,1715.48,16,Chennai
ORD-01477,Keyboard,2898.25,19,Mumbai
ORD-01478,Headphones,675.07,6,Mumbai
ORD-01479,Monitor,4106.32,16,Indore
ORD-01480,SSD,662.24,11,Chennai
ORD-01481,Mouse,1929.46,18,Bhopal
ORD-01482,Charger,1437.02,1,Pune
ORD-01483,Phone,1885.22,20,Hyderabad
ORD-01484,Speaker,2964.28,18,Bangalore
ORD-01485,Charger,1566.11,11,Lucknow
ORD-01486,Printer,2539.96,15,Bhopal
ORD-01487,Phone,2029.13,10,Ahmedabad
ORD-01488,SSD,4791.64,6,Lucknow
ORD-01489,Charger,4657.11,14,Lucknow
ORD-01490,Speaker,2943.85,3,Delhi
ORD-01491,Tablet,1849.39,11,Kolkata
ORD-01492,SSD,1598.5,9,Surat
ORD-01493,SSD,2098.18,15,Nagpur
ORD-01494,Cable,4706.09,19,Jaipur
ORD-01495,Webcam,2187.14,6,Indore
ORD-01496,Laptop,800.18,8,Lucknow
ORD-01497,Keyboard,4714.09,3,Hyderabad
ORD-01498,Tablet,2105.81,4,Delhi
ORD-01499,Router,4417.71,18,Mumbai
ORD-01500,Laptop,3900.47,17,Nagpur
ORD-01501,Phone,698.85,20,Bangalore
ORD-01502,Phone,3343.19,13,Chennai
ORD-01503,Monitor,1387.49,10,Ahmedabad
ORD-01504,SSD,806.77,17,Indore
ORD-01505,Tablet,337.13,12,Indore
ORD-01506,Router,1760.96,16,Ahmedabad
ORD-01507,Cable,2794.79,9,Jaipur
ORD-01508,Webcam,848.54,18,Bangalore
ORD-01509,Speaker,3068.39,19,Pune
ORD-01510,Printer,3270.97,18,Chennai
ORD-01511,Router,1866.4,18,Hyderabad
ORD-01512,Charger,629.85,10,Kolkata
ORD-01513,Headphones,1447.06,10,Mumbai
ORD-01514,Laptop,2711.91,5,Kolkata
ORD-01515,Keyboard,2452.14,1,Kanpur
ORD-01516,Router,2561.26,16,Chennai
ORD-01517,Laptop,3876.16,10,Surat
ORD-01518,Monitor,4024.47,18,Kolkata
ORD-01519,Monitor,2176.32,18,Pune
ORD-01520,Headphones,1399.49,13,Indore
ORD-01521,Headphones,1258.83,3,Pune
ORD-01522,SSD,1349.89,20,Nagpur
ORD-01523,RAM,3486.26,10,Lucknow
ORD-01524,RAM,2753.32,9,Pune
ORD-01525,Monitor,4296.7,6,Bangalore
ORD-01526,Keyboard,729.7,15,Surat
ORD-01527,Webcam,1506.23,20,Ahmedabad
ORD-01528,Monitor,1739.08,5,Mumbai
ORD-01529,Printer,306.22,4,Chennai
ORD-01530,Keyboard,800.18,15,Kanpur
ORD-01531,Laptop,1317.48,5,Mumbai
ORD-01532,Webcam,1242.49,14,Chennai
ORD-01533,Charger,4037.41,12,Ahmedabad
ORD-01534,RAM,3998.83,11,Delhi
ORD-01535,Cable,3802.72,5,Mumbai
ORD-01536,Keyboard,3923.12,3,Jaipur
ORD-01537,Webcam,1071.69,9,Indore
ORD-01538,Headphones,4175.6,4,Nagpur
ORD-01539,RAM,1395.01,15,Hyderabad
ORD-01540,RAM,4973.76,7,Ahmedabad
ORD-01541,RAM,3900.77,17,Lucknow
ORD-01542,Monitor,2469.55,10,Bhopal
ORD-01543,Mouse,961.32,2,Kanpur
ORD-01544,Router,2837.97,4,Chennai
ORD-01545,Webcam,3264.89,7,Kolkata
ORD-01546,Router,450.01,7,Delhi
ORD-01547,Monitor,3237.95,11,Mumbai
ORD-01548,Tablet,4013.06,19,Delhi
ORD-01549,Headphones,3987.88,1,Mumbai
ORD-01550,Speaker,3960.67,16,Kanpur
ORD-01551,Speaker,943.95,3,Hyderabad
ORD-01552,Tablet,2599.6,20,Kolkata
ORD-01553,Router,4854.32,2,Mumbai
ORD-01554,Mouse,3293.95,18,Nagpur
ORD-01555,Phone,803.96,8,Kolkata
ORD-01556,Printer,3985.09,12,Nagpur
ORD-01557,Router,2305.84,7,Mumbai
ORD-01558,RAM,2013.28,5,Chennai
ORD-01559,Router,389.54,15,Jaipur
ORD-01560,Keyboard,2805.11,16,Hyderabad
ORD-01561,Speaker,1095.8,12,Kolkata
ORD-01562,RAM,2448.28,20,Bhopal
ORD-01563,Cable,2861.69,3,Jaipur
ORD-01564,Tablet,2357.03,9,Jaipur
ORD-01565,Mouse,2379.57,17,Pune
ORD-01566,RAM,1090.55,1,Surat
ORD-01567,Cable,1947.55,20,Hyderabad
ORD-01568,Mouse,3660.81,18,Indore
ORD-01569,Headphones,1111.36,16,Nagpur
ORD-01570,Printer,939.82,10,Kolkata
ORD-01571,Headphones,3276.33,4,Delhi
ORD-01572,Printer,3362.67,2,Indore
ORD-01573,Tablet,1057.46,2,Hyderabad
ORD-01574,Phone,2529.77,4,Mumbai
ORD-01575,Speaker,3280.4,13,Lucknow
ORD-01576,Webcam,2723.93,19,Chennai
ORD-01577,Laptop,1958.49,20,Kanpur
ORD-01578,Phone,262.8,7,Lucknow
ORD-01579,Webcam,4656.33,3,Ahmedabad
ORD-01580,Charger,3266.79,12,Jaipur
ORD-01581,RAM,4703.56,14,Indore
ORD-01582,Mouse,4012.39,2,Indore
ORD-01583,Speaker,1475.91,2,Kanpur
ORD-01584,Phone,4205.38,3,Hyderabad
ORD-01585,Printer,666.16,8,Jaipur
ORD-01586,Headphones,1109.4,17,Lucknow
ORD-01587,Monitor,2936.12,6,Jaipur
ORD-01588,RAM,2879.07,4,Nagpur
ORD-01589,SSD,2967.5,15,Kanpur
ORD-01590,SSD,2249.95,4,Bangalore
ORD-01591,Charger,1065.89,13,Jaipur
ORD-01592,Mouse,3356.14,18,Surat
ORD-01593,Webcam,4680.89,11,Jaipur
ORD-01594,Mouse,4255.29,14,Nagpur
ORD-01595,SSD,2266.81,11,Surat
ORD-01596,Monitor,2903.08,7,Pune
ORD-01597,Charger,2841.14,9,Kolkata
ORD-01598,Webcam,2347.99,13,Mumbai
ORD-01599,RAM,366.37,10,Surat
ORD-01600,Laptop,2684.51,10,Mumbai
ORD-01601,Keyboard,4925.08,7,Indore
ORD-01602,Mouse,304.16,9,Bhopal
ORD-01603,Printer,2654.09,19,Bhopal
ORD-01604,Speaker,942.62,2,Ahmedabad
ORD-01605,Mouse,949.3,9,Kolkata
ORD-01606,Router,2994.34,8,Chennai
ORD-01607,Charger,1641.44,19,Pune
ORD-01608,Speaker,4605.82,3,Kanpur
ORD-01609,Mouse,4005.93,6,Ahmedabad
ORD-01610,Cable,4515.31,19,Indore
ORD-01611,Router,657.74,10,Mumbai
ORD-01612,RAM,4080.03,13,Delhi
ORD-01613,Charger,468.42,11,Kolkata
ORD-01614,Router,4122.27,14,Bhopal
ORD-01615,Cable,778.58,8,Kanpur
ORD-01616,SSD,4277.49,1,Lucknow
ORD-01617,Charger,3234.52,2,Chennai
ORD-01618,Printer,397.66,18,Surat
ORD-01619,Tablet,1768.78,8,Bangalore
ORD-01620,Laptop,3433.44,13,Ahmedabad
ORD-01621,Charger,3056.62,17,Delhi
ORD-01622,Monitor,2273.28,13,Bangalore
ORD-01623,Tablet,1813.6,16,Surat
ORD-01624,RAM,436.68,13,Chennai
ORD-01625,Phone,2112.92,14,Nagpur
ORD-01626,RAM,825.79,5,Ahmedabad
ORD-01627,Printer,1150.91,13,Lucknow
ORD-01628,Speaker,1141.27,20,Kanpur
ORD-01629,Printer,1381.97,3,Chennai
ORD-01630,Charger,2264.31,19,Delhi
ORD-01631,Phone,3424.38,14,Kolkata
ORD-01632,Mouse,1114.34,12,Surat
ORD-01633,SSD,316.18,10,Bangalore
ORD-01634,Mouse,3157.85,15,Surat
ORD-01635,Tablet,2314.21,8,Hyderabad
ORD-01636,SSD,1994.33,3,Delhi
ORD-01637,RAM,461.77,20,Bhopal
ORD-01638,Tablet,4370.0,10,Mumbai
ORD-01639,Mouse,3530.21,4,Chennai
ORD-01640,Webcam,2461.7,11,Hyderabad
ORD-01641,RAM,2782.42,7,Jaipur
ORD-01642,Printer,3801.69,18,Ahmedabad
ORD-01643,Speaker,3703.62,5,Kanpur
ORD-01644,RAM,3407.64,13,Surat
ORD-01645,Router,3384.93,2,Chennai
ORD-01646,Tablet,488.52,7,Nagpur
ORD-01647,RAM,3166.22,2,Ahmedabad
ORD-01648,SSD,4736.84,3,Pune
ORD-01649,SSD,1502.28,12,Indore
ORD-01650,Phone,291.57,13,Hyderabad
ORD-01651,Headphones,2640.98,4,Bhopal
ORD-01652,Mouse,2526.37,20,Jaipur
ORD-01653,Phone,1094.79,17,Ahmedabad
ORD-01654,Printer,4646.47,1,Mumbai
ORD-01655,Monitor,4626.89,10,Kolkata
ORD-01656,Webcam,2088.31,6,Mumbai
ORD-01657,Mouse,3484.68,12,Lucknow
ORD-01658,Keyboard,1333.77,17,Chennai
ORD-01659,Charger,497.64,9,Bhopal
ORD-01660,Headphones,4473.92,1,Jaipur
ORD-01661,Keyboard,1282.79,11,Bhopal
ORD-01662,Headphones,3353.26,3,Kanpur
ORD-01663,Headphones,2699.44,20,Indore
ORD-01664,SSD,3495.3,14,Hyderabad
ORD-01665,Speaker,933.19,10,Bhopal
ORD-01666,Speaker,1780.56,18,Bangalore
ORD-01667,Monitor,3331.86,19,Jaipur
ORD-01668,SSD,4040.49,5,Chennai
ORD-01669,RAM,3584.64,17,Bhopal
ORD-01670,Tablet,2264.3,5,Lucknow
ORD-01671,Router,2911.24,6,Kolkata
ORD-01672,Phone,2875.22,4,Bangalore
ORD-01673,Mouse,4229.7,5,Kanpur
ORD-01674,Laptop,3874.08,14,Pune
ORD-01675,Keyboard,2326.41,9,Bangalore
ORD-01676,Charger,1102.07,5,Bangalore
ORD-01677,Laptop,3859.74,20,Surat
ORD-01678,Keyboard,3106.89,20,Hyderabad
ORD-01679,Speaker,1314.47,1,Kolkata
ORD-01680,Phone,3503.07,16,Bangalore
ORD-01681,Printer,4261.45,16,Kanpur
ORD-01682,SSD,1995.0,13,Ahmedabad
ORD-01683,Webcam,860.05,7,Hyderabad
ORD-01684,Laptop,2161.22,1,Bhopal
ORD-01685,Keyboard,4760.94,8,Kanpur
ORD-01686,SSD,4943.56,7,Delhi
ORD-01687,Tablet,4650.09,15,Indore
ORD-01688,Speaker,2551.72,11,Indore
ORD-01689,Webcam,4460.41,14,Pune
ORD-01690,Charger,400.76,13,Kanpur
ORD-01691,Mouse,2091.91,19,Surat
ORD-01692,Printer,2721.1,2,Jaipur
ORD-01693,Phone,2367.72,2,Bhopal
ORD-01694,Monitor,2689.76,13,Kanpur
ORD-01695,Laptop,2876.95,17,Nagpur
ORD-01696,SSD,4820.43,7,Chennai
ORD-01697,Webcam,2110.58,10,Nagpur
ORD-01698,Cable,1572.38,6,Pune
ORD-01699,Keyboard,3143.03,2,Kanpur
ORD-01700,Printer,4537.63,15,Indore
ORD-01701,SSD,2368.14,17,Delhi
ORD-01702,Tablet,3937.9,18,Bangalore
ORD-01703,Headphones,2185.07,15,Mumbai
ORD-01704,Tablet,2377.66,7,Bhopal
ORD-01705,Webcam,632.85,11,Kanpur
ORD-01706,SSD,4554.37,6,Kanpur
ORD-01707,RAM,793.0,4,Kanpur
ORD-01708,Webcam,3243.54,3,Jaipur
ORD-01709,RAM,2043.61,17,Surat
ORD-01710,Tablet,2017.65,13,Mumbai
ORD-01711,Charger,1020.24,11,Surat
ORD-01712,Cable,3365.74,5,Bangalore
ORD-01713,Cable,894.11,2,Pune
ORD-01714,Keyboard,1685.68,15,Chennai
ORD-01715,SSD,1067.33,5,Hyderabad
ORD-01716,Laptop,3188.28,9,Mumbai
ORD-01717,Webcam,2588.6,16,Jaipur
ORD-01718,Charger,227.59,16,Hyderabad
ORD-01719,Monitor,3026.53,16,Ahmedabad
ORD-01720,Headphones,2320.99,20,Surat
ORD-01721,Laptop,1374.61,18,Chennai
ORD-01722,Speaker,3217.44,7,Mumbai
ORD-01723,Tablet,911.62,12,Mumbai
ORD-01724,Tablet,4298.37,19,Indore
ORD-01725,Speaker,1632.51,3,Mumbai
ORD-01726,Phone,2201.38,6,Bangalore
ORD-01727,SSD,1565.02,20,Surat
ORD-01728,Charger,2898.44,15,Kanpur
ORD-01729,Speaker,1928.9,2,Delhi
ORD-01730,Charger,1636.6,12,Bhopal
ORD-01731,Headphones,4137.26,14,Indore
ORD-01732,Printer,511.63,16,Bangalore
ORD-01733,Phone,3534.16,9,Kolkata
ORD-01734,Printer,2186.03,7,Kanpur
ORD-01735,Monitor,3137.85,4,Surat
ORD-01736,RAM,4900.87,17,Delhi
ORD-01737,Webcam,3675.55,20,Bhopal
ORD-01738,Charger,4934.13,10,Pune
ORD-01739,Speaker,4269.42,9,Jaipur
ORD-01740,Speaker,4976.11,12,Bhopal
ORD-01741,Tablet,3148.58,16,Jaipur
ORD-01742,RAM,3232.91,16,Nagpur
